"parkson_urls_link","parkson_urls_date_date","parkson_urls_date_user","parkson_urls_date_comments"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=202","Dec 27, 2019 10:38 AM","Leesk","parkson only have bad news , no good news.REALLY NEED A CHANGE OVER MANAGEMENT. William Cheng and family members should not in management. let professional run the show"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=202","Dec 27, 2019 4:40 PM","5354_","MyTown Parkson closing after CNY nobody hear?"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=202","Dec 27, 2019 5:02 PM","Leesk","it is bettered for William Cheng to liquidate Parkson rather than closing down store one by one on slow death."
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=202","Dec 28, 2019 11:44 AM","yoyo","I chao first at 18.28% loss... will come back again if got improvement sign"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=202","Dec 28, 2019 11:20 PM","Smallretailer","Better be quick to run away.coming opening dont know how far down will go"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=202","Dec 30, 2019 12:46 PM","PH_1_term","Parkson to shut MyTOWN store?
https://www.theedgemarkets.com/article/parkson-shut-mytown-store"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=202","Jan 3, 2020 12:10 PM","PH_1_term","Good govn will provide more jobs unlike PH."
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=202","Jan 3, 2020 1:20 PM","i Alien","company re strategy all the retailing in malaysia, focusing on profitable location, close down losing profit one, BUT should add more feature like online shopping/ Rebrading Parkson as high class mall."
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=202","Jan 16, 2020 2:52 PM","newbie5354_","Nobody read TS Cheng Yong Kim bought more? Most here before cut loss?"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=202","Jan 20, 2020 2:53 PM","Hidup_Anwar","William Cheng can advise Anwar be PM asap coming CNY? Kimanis loss still not enough?"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=202","Jan 28, 2020 10:16 AM","poorkid","China man made poorer by virus(Coronavirus) not Parkson why nobody think? Buy more."
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=202","Jan 28, 2020 10:32 AM","poorkid","Wear more jacket, cloth, shirt can prevent coronavirus attack especially for China man. PRGL should gain."
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=202","Jan 31, 2020 8:22 PM","Thinkcarefully","NAPS is 1.7. True or not.Anyone can confirm?
Then better close shop and distribute to shareholders"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=202","Feb 3, 2020 9:34 AM","IloveMalaysia","Bought at 18-18.5. Nobody think China man must wear more shirt to protect from Coronavirus?"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=202","Feb 10, 2020 9:03 PM","lion188","Lion Group to invest RM100mil in several projects in Sabah
https://www.thestar.com.my/business/business-news/2020/02/10/lion-grou..."
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=202","Feb 10, 2020 9:14 PM","ubaL taM","ParkChanHo_son"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=202","Feb 15, 2020 11:48 AM","Jeffreyteck","London bis NTA used to be above $1, only a quarter turn into negative. As for this, cash seems to be alright but prospect remains dim whether got virus or without. Chief is too old in short."
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=202","Feb 20, 2020 12:38 PM","Lam LH","coming soon to close 4 more stores. evo bangi, terminal 1 seremban, holiday plaza jb and maybe nu sentral due to negotiation of rental. maybe still will be loosing money for the next few quarters BUT i started buying to keep. with all the loosing money strores closed maybe can turn around."
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=202","Feb 21, 2020 12:22 PM","ahkiang","ok hoot , all in"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=202","Feb 21, 2020 12:48 PM","yoyo","wait til next QR out then see, could be worse due to Covid 19"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=202","Feb 26, 2020 5:25 PM","vincent cym","wow net profit 81m"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=202","Feb 27, 2020 5:23 PM","yoyo","net profit 81m? am i seeing the wrong figure in system? i saw net loss 81m"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=202","Feb 28, 2020 3:43 AM","5354_","Why up?"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=202","Mar 3, 2020 11:44 AM","kennean","I doubt on right of use assets ?
It suddenly state at B/S as assets for RM 3178 Mil (Dec 19).
Why didn't adjust the NTA ?
This is will charges off as deprecition every quarter as much as RM 115 Mil due to SFRS(1) 16 lease impact.
How do profit for this business ?
But, it can reduce tax pay and improve cash flow in long term.
It never show profit in their accounts.
Is this counter consider good (with valuable property and cash) but loss in accounts) ?"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=202","Mar 4, 2020 4:37 PM","Lam LH","last time this i3 use to be so active.."
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=202","Mar 10, 2020 9:48 AM","Leong966","OMG only 14 cents."
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=202","Mar 10, 2020 10:47 AM","Parkson888888","Add more 13.5-14 sen. Be greedy when others fearful-Warren Buffett."
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=202","Mar 17, 2020 3:01 PM","AntiPondan","Nobody here bec they cut loss 9-10 sen?"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=202","Mar 17, 2020 3:02 PM","AntiPondan","Lockdown tomorrow supermarket open no1 in i3 aware? Factory close tomorrow they can go Parkson shopping."
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=202","Mar 18, 2020 11:57 AM","enigmatic [hodl your shares]",""
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=202","Mar 18, 2020 10:49 PM","Leesk","now company which is cash rich should buyback shares"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=202","Mar 18, 2020 10:50 PM","ming","Fake cash rich"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=202","Mar 19, 2020 4:12 PM","enigmatic [hodl your shares]","What do you mean by fake cash rich?"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=203","Mar 20, 2020 5:15 PM","Leong966","No matter what happens. I don’t think Parkson will go bust. In Malaysia there are only 2 main departments stores. Parkson and Aeon. They operate in big city. If Parkson is in trouble, definitely ther will be some group taking over."
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=203","Mar 20, 2020 5:20 PM","DreamKentut","Sure bankrupt"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=203","Mar 20, 2020 5:49 PM","Leong966","I as a supplier of both Aeon and Parkson knows more than anyone of you here. Parkson payment is still very prompt. The trouble they get into for the last few years is created by one of their top management. He has already been terminated. This guy sign up a few bad locations which most of it been closed down."
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=203","Mar 21, 2020 9:19 PM","Loh Kok Wai W","pn 17 counter."
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=203","Mar 22, 2020 2:59 PM","stkstudent","Parkson's William Cheng voices concerns on business prospects
https://www.theedgemarkets.com/article/parksons-william-cheng-voices-c..."
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=203","Mar 22, 2020 5:38 PM","onlyhuat","economy good this company difficult ,now shopping cannot operating...."
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=203","Mar 23, 2020 10:25 AM","enigmatic [hodl your shares]","Parkson doesn't seem to be able to rebound in short term.
If China shops are closed, and Msia shops are closed for 2 weeks, the impact will be huge.
Can maintain previous quarter report losses would be good enough."
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=203","Mar 23, 2020 10:51 AM","Undi_PKR","Everything worse under PN backdoor govn ie Covid19, stock market."
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=203","Mar 23, 2020 11:41 AM","Jeffreyteck","Recently visited parkson Laos, nice building, finger counts customers around 11 am. About 3 years ago, commented its Danang branch. Positive is cash looks abundant and high nta but chief already voiced concerns on its prospects. Price looks attractive 0.075, cheap but is it good?"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=203","Mar 23, 2020 3:55 PM","freddiehero","r u enof for mario jumping jumping?"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=203","Mar 23, 2020 3:55 PM","ks55","Posted by ks55 > May 29, 2019 9:21 AM | Report Abuse X
靠山山倒，靠人人跑，靠怕胜吃草 。。。还是收茶养老最好
Find out from the links below:
http://donghetea.com/category.php?id=114&price_min=0&price_max....0.0
http://www.dayihangqing.com/index.php?m=goods&c=index&a=lists&...;...;...;...;...;...=1"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=203","Mar 23, 2020 9:39 PM","Leesk","the risk now will parkson able to survive covid 19 episode. Got monies to pay rent and all the workers???"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=203","Mar 24, 2020 10:29 AM","ks55","Not just 怕胜, each and every meow-meow going to close shop."
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=203","Mar 25, 2020 3:06 PM","5354_","WC pls close more stores bec 1 mth MCO. No choice. Previously cannot bec got sales now 1 mth MCO how to survive?"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=203","Mar 25, 2020 3:15 PM","5354_","1 mth MCO can get free rental 1 mth? If cannot why not close stores?"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=203","Mar 25, 2020 4:06 PM","Patrick_TheBull","6.5-7 buy more. PRA, PRGL up why nobody aware?"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=203","Mar 25, 2020 9:58 PM","kennean","I think UJ throw 20% from his stake, still got 80 mil are waiting ?
WC voice it to make it drop faster like no defender.
UJ difficult to throw out.
Must make small bound then throw again.
Why no announcement ? ie LionInd, WCT, MMC MCT.
same pattern !!
UJ use Malaysia ringgit to collapse the counter.
Our geniuses -> MALAYSIA BOLEH !!!
UJ cost was RM2 / shares, transfer from Tabung Haji."
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=203","Mar 25, 2020 10:10 PM","kennean","Which shares are transfer from Tabung Haji with cost of RM2/shares.
To rescue Tabung Hai,
NOW , I don't know Tabung Haji will buy back at this low price or nor.
Next year Tabung will make huge profit on this counter.
Wait until EPF and Tabung announce to be major share holder, then buy it all."
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=203","Mar 26, 2020 1:47 AM","mikeann","Parkson is at multi year low of 0 065, having dropped from 0.28 about a year ago.
At this level, there is little downside as its NTA is high.
Most stocks in the market has rebounded over the past week.
Parkson rebound is imminent. Immediate resistance at 0.12
26/03/2020 1:37 AM"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=203","Mar 26, 2020 1:27 PM","StanleyHong","i lost 95 percent of money from 1.50 per lot till 0.27 per lot .. no money to add already"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=203","Mar 26, 2020 2:27 PM","freddiehero","add in slow slow.. if no more, use permonth extra money. one month in one time."
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=203","Mar 26, 2020 2:27 PM","freddiehero","rili sad to hear tat"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=203","Mar 26, 2020 2:28 PM","freddiehero","my daya also.like tat.."
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=203","Mar 26, 2020 2:28 PM","freddiehero","veey bad la pn17 kakakka.."
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=203","Mar 27, 2020 8:42 AM","Leong966","The problem with Parkson is the floor space they rented is far too big. Have to cut down by half. Should go online big way. They have so many suppliers but don’t know how to utilise it."
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=203","Mar 31, 2020 11:40 AM","Hidup_Anwar","WC no complain PN bad? Why free rental shopping malls PN cannot give?"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=203","Apr 4, 2020 12:34 AM","masterkevin212","After MCO parkson will go double, just buy at this price will do. I just enter my first fund at 0.07 after waiting for so long."
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=203","Apr 7, 2020 9:16 AM","Change_","Govn buildings can get free rental why not Parkson move out from shopping malls?"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=203","Apr 7, 2020 9:22 AM","Change_","6 month rental waiver for federal govt premises will cost RM20m: Shamsul
https://www.thesundaily.my/local/6-month-rental-waiver-for-federal-gov..."
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=203","Apr 8, 2020 10:41 AM","Leesk","Problem with Parkson the merchandise are not up to date or latest fashion and cannot attract younger customers!!!"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=203","Apr 8, 2020 3:20 PM","5354_","Why up today? Haters cut loss?"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=203","Apr 8, 2020 3:20 PM","5354_","Wage subsidy WC(Parkson) got ask from PN govn?"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=203","Apr 8, 2020 3:23 PM","meiling1990",""
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=203","Apr 9, 2020 8:33 AM","davidkkw79","the worst is over, that's why something is brewing at parkson"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=203","Apr 10, 2020 8:00 AM","Legend","SELL...."
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=203","Apr 10, 2020 10:26 AM","Parkson18","Buy more. Ramadan bazaar in most states close so Malays must buy Raya shirts in Parkson."
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=203","Apr 12, 2020 12:49 AM","kevinchong","The price too cheap nta 1.74 now 0.09
Buy n keep back 0.200 is no problem
Tp 1 0.120
Tp2 0.150
Tp3 0.200
At China shopping mall is open operation already , should the price no 0.09"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=203","Apr 14, 2020 1:07 AM","Legend","Going back to 0.07"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=203","Apr 14, 2020 12:47 PM","johorean8","So many pondans shareholders why dare not ctr?
Legend Going back to 0.07
14/04/2020 1:07 AM"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=203","Apr 14, 2020 12:47 PM","johorean8","So must buy Raya shirts in Parkson?"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=203","Apr 14, 2020 12:49 PM","Legend","All disposed la...haha go another counter K1 better."
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=203","Apr 14, 2020 12:53 PM","johorean8","Stupid legend. If some1 disposed who buyers?"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=203","Apr 14, 2020 12:55 PM","johorean8","No Ramadan bazaars in Johor, says state Health exco
https://www.thestar.com.my/news/nation/2020/04/14/no-ramadan-bazaars-i..."
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=203","Apr 14, 2020 3:37 PM","Twowah123","good. huat ahhhh !!!"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=203","Apr 14, 2020 3:49 PM","Twowah123","something is BREWING at Parkson. GO GO !!"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=203","Apr 14, 2020 7:17 PM","masterkevin212","Who care MCO or not MCO, China MCO is over, China market contribute 75%, at least 75% worst is over. Now waiting for Malaysia 20% market to open.
Parkson in fact is undervalued. NTA nearly RM 1.80 not forgetting its property asset has yet to evaluate since year 2004 and 2008 worth of RM 5 Billion in China.
Actual NTA is nearly RM 2.50 i think.
No need to think so much, the fund manager has been spending so many years to bring down the price. Now they are full and it is now the time to bring the price up.
Stay turned........"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=203","Apr 15, 2020 12:24 PM","Hidup_Anwar","Urusharta Jamaah BOD don't support local stocks? Why not replaceable? Need Anwar as PM?"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=203","Apr 15, 2020 2:56 PM","foo","Which companies on Bursa have high cash and low debt
KUALA LUMPUR: The second extension of the movement control order to contain the Covid-19 outbreak — now totalling six weeks until April 28 — means that economic activities will remain subdued for at least another 14 days.
The pandemic, which has infected nearly two million and killed over 100,000 worldwide, presents the worst start possible for the recession expected ahead. As the infection curve has yet to near its peak, it is anyone’s guess on the depth of the economic downturn.
Against this backdrop, survival is the prominent concern now. Investors’ attention is drawn to companies’ balance sheets instead of growth prospects, which is widely expected to be minimal in the best-case scenario, as business volume dwindles and operating cash flow shrink.
Asia Analytica data shows that of some 880 listed companies (after excluding the 40 banks, insurers and investment trusts), 597 companies listed on Bursa Malaysia have cash that is less than their short-term liabilities.
Companies in many different sectors are underlined here, from furniture companies to retailers, automotive-related firms, and a wide range of manufacturers and trading companies.
Meanwhile, 223 listed companies have an interest cover ratio of below one times, meaning their earnings before interests and tax cannot cover interest expenses for a full year. The market capitalisation of most of these companies are below RM2 billion.
Some 321 companies were already in the red last year. Of the 599 profitable ones, around 45.6% of them saw profit decline in the period. Again, most on the list are small-cap firms, according to Asia Analytica data.
It is also worth noting that the economic downturn would be a tough test on companies’ sales quality. Companies with a high portion of credit sale with mounting receivables could be at risk amid the potential cash trap.
A random check shows that 75 listed companies or 8.2% have net gearing of over 100%. Sectors with the most companies in this category are logistics, construction, oil and gas, building materials and property development.
Others with net gearing of above 80% include power companies, telecommunications companies and building materials companies. Power producers’ liabilities are usually backed up by the steady cash flow from power purchase agreements.
On the flip side, notable sectors with low net gearing average include Internet and gas utility companies, and technology solution providers.
Of 79 generic companies with market capitalisation of above RM2 billion (ex-banks, real-estate investment trusts and insurers) only 22 have a cash ratio of above one times and net gearing of below 50%, led by Petronas Chemicals Group Bhd, Petronas Gas Bhd and IOI Corp Bhd.
As reflected by the price-to-book valuations, preference is given for companies with high cash, low debt, steady recurring income and high-quality clients, such as tech companies, and broadband providers.
There are also lesser-known small-cap companies that are cash-rich with sturdy past operations.
As a fund manager pointed out that a downturn is a brewing pot for merger and acquisition activities, as smaller, cash-rich companies with good assets or business prospects usually become undervalued after the market selldown.
The first quarter’s (1Q20) financial result will show how much cash was exhausted amid the two-week shutdown in the second half of March, while prospects of the entire half of 2Q20 being under movement restriction are still visible."
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=203","Apr 16, 2020 1:20 PM","kevinchong","Buy before up
Tp 1 0.120
Tp2 0.150
Tp3 0.200"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=203","Apr 16, 2020 4:13 PM","kevinchong","If Today close 105 tomorrow will broke tp1 0.120"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=204","Apr 16, 2020 9:20 PM","Pen6","OK ........I like it brother............Go PARKSON ........Go PARKSON"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=204","Apr 20, 2020 3:21 AM","Citadel88","88 sen by 31st December."
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=204","Apr 20, 2020 12:53 PM","RedEagle","0.20"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=204","Apr 21, 2020 2:58 PM","Leong966","By this week Urusharta should dispose all its shares. Time to move up. TP 0.15"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=204","Apr 21, 2020 3:14 PM","Jnlee","Sudah mari, all in"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=204","Apr 21, 2020 3:28 PM","Leong966","Judging by yesterday and today volume, Urusharta has fully disposed."
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=204","Apr 21, 2020 7:02 PM","Runggi","tomorrow everyone look at parkson. open their eyes"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=204","Apr 22, 2020 3:30 AM","5354_","11.5 still very cheap."
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=204","Apr 22, 2020 8:59 AM","8888_","Parkson is Going Online
https://www.syioknya.com/DealDetail/26021-parkson-is-going-online"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=204","Apr 22, 2020 9:30 AM","8888_","Open what eye?
Runggi tomorrow everyone look at parkson. open their eyes
21/04/2020 7:02 PM"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=204","Apr 22, 2020 4:59 PM","5354_","MCO to be lifted soon?"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=204","Apr 24, 2020 2:13 PM","kevinchong","Buy before too late 0.120 lat call, will go up tp 2 0.150"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=204","Apr 27, 2020 10:36 PM","Will76","Breaking News from The Edge
Parkson Holdings Bhd's Cambodian unit has been ordered to pay US$144.5 million (about RM629.75 million) in damages to its lessor, Hassan (Cambodia) Development Co Ltd (HCDC), as well as forfeit its security deposit and advance payments, following a lawsuit that HCDC initiated against the unit."
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=204","Apr 27, 2020 10:38 PM","Legend","Die!!!"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=204","Apr 28, 2020 12:00 AM","json999","any idea? should we run?"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=204","Apr 28, 2020 1:32 AM","quanentdino","RUN for the hills 0.05 incoming!"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=204","Apr 28, 2020 9:26 AM","VGbibi","msian and malaysia stock market is cute!"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=204","Apr 28, 2020 9:18 PM","Parkson888888","Buy more 10-10.5. PRA no drop. PRGL even up today."
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=204","Apr 29, 2020 12:29 PM","VGbibi","parkson8888.my 2 cents opinion. dun even fall in love on a stock otherwise u will take mother of all losses.rmb that chart never lieeee"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=204","Apr 29, 2020 3:18 PM","hafizsmj","Agree with you @VGbibi. Downtrend for 10 years already. Maybe unless it consolidate long and Fundamental is improving."
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=204","Apr 30, 2020 6:12 PM","masterkevin212","Based on today technical analysis, Parkson is going to test 0.135"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=204","May 5, 2020 11:51 AM","Emmalim","Parkson reopens more stores in Malaysia finally."
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=204","May 8, 2020 3:24 PM","Lam LH","so many sellers queuing. This year raya sales flush to the drain"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=204","May 14, 2020 6:39 PM","Leesk","Not sure Parkson business model can survive this pandemic. without covid also making hugh losses !!!"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=204","May 20, 2020 9:07 PM","hglee101","hopeless management, get rid of the MD and C suite if they want to turn around the company"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=204","May 20, 2020 9:42 PM","Not_logic","Why every1 so scared of haters? GreenPacket(GP) got QR +ve? Why GP >RM 1?"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=204","May 20, 2020 9:58 PM","Not_logic","WC(who can haters answer?) got sell if hopeless? No right why haters must create fear?"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=204","May 21, 2020 3:33 PM","5354_","I3 no more Parkson shareholders? Why no promoters? All cut loss(how much loss dare to admit)>"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=204","May 21, 2020 3:33 PM","5354_","I3 no more Parkson shareholders? Why no promoters? All cut loss(how much loss dare to admit)?"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=204","May 21, 2020 6:27 PM","mf",""
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=204","May 21, 2020 6:29 PM","RainT","why this PARKSON still dont want close business
continue making loss
really weird lo"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=204","May 21, 2020 6:29 PM","RainT","gap down to RM0.00?"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=204","May 21, 2020 6:30 PM","mf",""
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=204","May 21, 2020 6:40 PM","davidkkw79","https://www.bursamalaysia.com/market_information/announcements/company..."
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=204","May 22, 2020 9:41 AM","IconForever","Down 0.5 sen is gap down?"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=204","May 22, 2020 12:48 PM","masterkevin212","HAHAHAH
WILLIAM CHENG WILL LAUGH IF YOU sell Parkson at 0.095 to him so that he can collect parkson which is worth of RM 1.69"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=204","May 22, 2020 5:54 PM","Belisto Skrang","Nobody go to Parkson..ppl go to Mydin now BMF"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=204","May 24, 2020 9:50 PM","kelvin61","William Cheng should perform a share buyback at this fire sale price. In fact, it's an opportune time to buy back all outstanding shares not owned by him and his companies. Based on Parkson Holdings cash of more than RM 2 billion, it will be so cheap for WC to take Parkson private. I hope WC consider this move to allow shareholders to exit at a fair price. This is because Parkson is worth much more than RM1.69 based on its latest book value on March 20. This is because there are Parkson owned malls worth more than their book value if these malls are disposed for profit in the future. Parkson can be repackaged and relisted later in the future if there is a need.
So, William Cheng if you follow this thread, you should consider this proposition as this is the best opportunity for you to take Parkson private at this ridiculously low liquidation price currently."
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=204","May 25, 2020 11:37 AM","Pen6","RM1.00 buy back !? Plus a zero !? Move the small dot to the right !? From Rm0.10 To Rm 1.00 !? Magic wonder move !? Is it a BUY BUY BUY before WC sapul-lelong !? H U R R Y. U. P .........."
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=204","May 27, 2020 12:08 AM","chongming","no covid parkson many shop in china close..now covid difficult lo parkson survive"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=204","May 27, 2020 9:12 AM","Leong966","Should just sell to some other investors when there is still some value in this company. Small shareholders will ends up with nothing if WC still in charge."
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=204","May 30, 2020 4:15 AM","mf","President Donald Trump announced Friday that the United States will cut ties with the World Health Organization."
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=204","May 30, 2020 4:16 AM","Parksonguy","Parkson should be do fake account on the quarter report. Too messy to audit. Parkson cash and property should be over value already. If parkson undervalued wc early stages privatised already no need us teach him. Wc old fox"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=204","May 30, 2020 4:19 AM","Parksonguy","If you as boss, will move much property out as much as possible then declare bankrupt protection."
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=204","May 30, 2020 4:20 AM","Parksonguy","Will cat give fish out from mouth."
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=204","May 30, 2020 4:24 AM","Parksonguy","Company bankrupt wont effect his personal wealth."
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=204","May 30, 2020 4:31 AM","Parksonguy","Now wc family should buying time transfer money out. With current pendemic situation is impossible for parkson management recover last straw push died the historical shop center. Rip"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=204","May 30, 2020 4:42 AM","Parksonguy","Share price already too low to declare right issue to ask for more money. Just curious what management next step. Sell property to move money out of company or to support dying business?"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=204","May 30, 2020 4:43 AM","mf","Health-care stocks rally: Trader has a way to play boom
PUBLISHED FRI, MAY 29 20201:44 PM EDT"
"https://klse.i3investor.com/servlets/forum/800001080.jsp?ftp=204","Jun 1, 2020 3:57 AM","5354_","Visited Parkson on Saturday. Crowd is there Bec Raya sales still on. Only must control expenses eg staffs and rental cost to turnaround. Saw less staffs on my visit don't know they on Raya holiday or retrenched."
